None
4678318,16,196,944

4678417,24,200,952

4678467,24,200,952

4678565,16,196,956

4678617,20,200,944

4678666,20,200,944

4678764,12,204,944

4678814,8,204,952

4678913,12,204,948

4678963,12,204,948

4679062,20,208,956

4679112,16,196,952

4679161,16,196,952

4679260,8,196,956

4679310,16,200,956

4679408,16,204,948

4679459,16,204,948

4679508,16,204,948

4679607,8,196,944

4679656,12,204,948

4679755,8,200,948

4679805,8,200,948

4679854,8,204,960

4679952,20,204,952

4680002,20,204,952

4680100,4,196,936

4680151,4,200,952

4680248,8,204,956

4680298,8,204,956

4680346,12,200,952

4680445,12,196,952

4680496,12,196,952

4680595,16,196,948

4680645,12,196,940

4680694,12,196,940

4680845,12,200,952

4680944,16,196,956

4680995,16,204,952

4681044,16,204,952

4681143,12,204,952

4681193,20,188,948

4681292,12,196,952

4681342,12,196,952

4681392,16,204,956

4681491,12,200,956

4681541,12,200,956

4681640,12,196,948

4681691,16,196,956

4681789,12,200,960

4681889,20,192,952

4681990,16,204,940

4682041,16,204,940

4682139,8,200,952

4682188,8,204,956

4682237,8,204,956

4682335,20,200,944

4682386,20,200,944

4682484,8,204,960

4682533,24,200,940

4682583,24,200,940

4682681,4,204,940

4682731,4,196,952

4682829,8,196,944

4682878,8,196,944

4682977,16,200,956

4683028,12,192,952

4683077,12,192,952

4683175,12,196,948

4683226,8,200,956

4683324,4,200,948

4683374,4,200,948

4683422,16,192,956

4683522,16,192,956

4683572,12,200,956

4683670,16,196,952

4683721,16,196,952

4683770,20,200,952

4683869,4,204,944

4683919,4,204,944

4684017,12,204,944

4684067,16,196,956

4684167,8,200,960

4684217,8,200,960

4684265,12,200,956

4684364,12,200,952

4684414,12,200,952

4684513,12,196,952

4684564,16,200,952

4684613,16,200,952

4684711,12,200,948

4684762,8,196,952

4684860,8,196,952

4684910,12,196,956

4684959,12,196,956

4685058,12,200,944

4685108,20,204,948

4685207,12,200,960

4685257,12,200,960

4685357,12,204,948

4685407,16,204,948

4685456,16,204,948

4685554,8,196,956

4685604,8,208,952

4685702,16,200,956

4685753,16,200,956

4685802,8,200,944

4685899,12,196,960

4685949,12,196,960

4686049,16,208,940

4686099,12,196,952

4686148,12,196,952

4686247,16,196,952

4686398,12,200,944

4686449,4,208,948

4686497,4,208,948

4686596,20,204,956

4686647,20,204,948

4686745,16,192,960

4686795,16,192,960

4686895,16,196,948

4686945,12,200,952

4686994,12,200,952

4687092,8,200,960

4687142,16,196,952

4687241,16,200,956

4687292,16,200,956

4687341,20,188,968

4687439,16,204,944

4687490,16,204,944

4687589,12,196,952

4687639,12,196,960

4687688,12,196,960

4687788,8,196,964

4687938,12,188,952

4687988,8,196,952

4688036,8,196,952

4688135,16,208,944

4688186,12,196,944

4688284,16,204,952

4688334,16,204,952

4688433,8,196,948

4688483,4,204,952

4688532,4,204,952

4688630,12,204,964

4688680,12,204,956

4688779,8,208,952

4688829,8,208,952

4688878,8,204,964

4688975,8,204,964

4689026,20,196,956

4689125,12,200,952

4689175,12,200,952

4689224,20,204,952

4689323,12,192,952

4689374,12,192,952

4689472,16,200,956

4689522,20,200,948

4689622,12,200,960

4689672,12,200,960

4689721,20,200,948

4689820,16,208,952

4689870,16,208,952

4689969,12,216,940

4690020,8,188,956

4690068,8,188,956

4690166,24,196,936

4690216,24,204,944

4690316,4,200,948

4690366,4,200,948

4690414,4,200,948

4690512,16,196,948

4690564,8,204,952

4690661,4,196,948

4690711,4,196,948

4690808,4,196,948

4690859,8,196,948

4690908,8,196,948

4691006,12,200,952

4691056,12,200,948

4691154,12,212,944

4691206,12,212,944

4691255,16,204,960

4691353,12,204,952

4691403,12,204,952

4691503,16,196,956

4691553,12,192,964

4691602,12,192,964

4691701,36,212,964

4691751,36,212,964

4691901,0,228,960

4691951,0,228,960

4692049,24,196,944

4692101,16,196,948

4692199,12,196,944

4692249,12,196,944

4692348,16,204,948

4692399,4,200,944

4692448,4,200,944

4692545,8,196,948

4692595,12,200,944

4692695,8,196,948

4692744,8,196,948

4692793,12,200,948

4692891,12,204,952

4692942,12,204,952

4693041,8,204,944

4693090,8,204,944

4693188,16,204,948

4693239,16,196,960

4693288,16,196,960

4693387,8,200,952

4693436,4,192,968

4693534,20,196,940

4693584,20,196,940

4693634,8,200,960

4693732,12,200,944

4693782,12,200,944

4693880,12,192,960

4693932,8,192,956

4693980,8,192,956

4694078,12,204,952

4694128,12,196,948

4694227,8,204,956

4694278,8,204,956

4694376,16,204,948

4694426,16,204,948

4694475,16,192,944

4694575,8,196,956

4694624,8,196,956

4694722,16,204,956

4694773,12,200,948

4694822,12,200,948

4694921,12,204,956

4694971,8,200,964

4695069,12,192,956

4695119,12,192,956

4695169,16,200,956

4695268,16,196,948

4695318,16,196,948

4695416,16,200,944

4695468,8,192,964

4695565,4,200,948

4695615,4,200,948

4695663,12,200,956

4695762,12,200,956

4695813,8,196,956

4695911,4,200,952

4695961,4,200,952

4696009,20,204,944

4696109,16,204,952

4696159,16,204,952

4696257,12,200,972

4696308,8,204,956

4696406,12,204,956

4696457,12,204,956

4696505,8,200,952

4696603,8,192,952

4696653,8,192,952

4696752,16,200,952

4696802,16,204,952

4696851,16,204,952

4696950,12,196,948

4697000,12,196,948

4697099,20,192,948

4697150,12,200,948

4697199,12,200,948

4697297,4,208,952

4697347,12,200,956

4697446,12,200,948

4697496,12,200,948

4697545,12,204,948

4697645,4,208,948

4697695,4,208,948

4697792,8,204,948

4697842,12,200,952

4697940,12,200,944

4697992,12,200,944

4698041,12,204,964

4698139,8,200,944

4698189,8,200,944

4698288,16,200,952

4698338,16,200,948

4698387,0,196,948

4698485,12,192,956

4698535,12,192,956

4698634,12,196,968

4698685,12,200,948

4698734,12,200,948

4698832,12,196,952

4698883,8,200,956

4698981,8,200,940

4699031,8,200,940

4699129,16,200,964

4699180,16,196,952

4699229,16,196,952

4699328,12,200,960

4699378,12,204,960

4699476,4,200,948

4699527,4,200,948

4699576,12,196,948

4699674,12,196,948

4699725,12,204,952

4699824,12,200,948

4699874,12,200,948

4699923,12,200,944

4700022,4,196,952

4700072,4,196,952

4700170,4,192,956

4700220,8,196,948

4700317,16,204,952

4700368,16,204,952

4700518,20,200,952

4700569,20,200,952

4700667,16,196,960

4700718,8,200,952

4700767,8,200,952

4700864,8,196,952

4700914,12,192,944

4701014,12,192,944

4701064,12,200,948

4701113,12,200,948

4701211,8,192,948

4701261,12,196,944

4701360,16,196,952

4701410,16,196,952

4701509,12,200,956

4701559,12,192,940

4701608,12,192,940

4701708,12,200,944

4701758,16,200,952

4701857,16,208,956

4701907,16,208,956

4701957,8,188,960

4702054,12,204,944

4702105,12,204,944

4702203,20,192,944

4702254,8,196,940

4702303,8,196,940

4702400,8,200,948

4702450,8,200,948

4702548,8,196,948

4702598,8,200,952

4702696,24,196,948

4702746,24,196,948

4702795,8,204,940

4702945,12,200,952

4703045,12,196,952

4703095,16,200,952

4703144,16,200,952

4703243,4,196,952

4703293,8,196,952

4703390,8,200,944

4703440,8,200,944

4703539,12,200,940

4703589,16,200,940

4703638,16,200,940

4703737,4,204,952

4703787,4,204,952

4703886,12,196,956

4703936,8,204,944

4703984,8,204,944

4704082,16,200,960

4704134,8,196,948

4704231,8,196,952

4704281,8,196,952

4704329,16,196,956

4704429,8,200,952

4704479,8,200,952

4704576,8,196,940

4704626,8,204,944

4704723,16,192,944

4704775,16,192,944

4704824,16,204,940

4704922,16,196,948

4704972,4,196,948

4705071,12,196,948

4705121,12,196,948

4705170,12,196,952

4705269,16,196,948

4705319,16,196,948

4705418,8,196,956

4705468,8,192,952

4705565,8,200,956

4705615,8,200,956

4705664,0,200,948

4705762,8,204,944

4705812,8,204,944

4705910,20,192,948

4705960,16,200,952

4706010,16,200,952

4706109,12,200,944

4706159,20,196,952

4706257,20,196,952

4706309,16,196,960

4706358,16,196,960

4706456,16,204,964

4706506,12,200,956

4706606,8,200,960

4706656,8,200,960

4706754,12,200,944

4706804,12,196,960

4706853,12,196,960

4706953,12,200,956

4707003,12,204,944

4707101,12,200,952

4707152,12,200,952

4707202,20,192,948

4707300,12,200,948

4707350,12,200,948

4707449,16,204,956

4707549,8,196,952

4707648,8,196,956

4707698,8,196,956

4707796,16,204,952

4707847,4,208,948

4707896,4,208,948

4707994,20,200,952

4708044,16,200,948

4708144,8,196,940

4708193,8,196,940

4708291,16,204,948

4708342,12,200,944

4708391,12,200,944

4708490,12,192,948

4708540,8,204,956

4708638,12,200,944

4708688,12,200,944

4708738,16,196,948

4708837,8,200,944

4708887,8,200,944

4708985,12,204,948

4709036,12,204,948

4709085,16,192,948

4709183,12,200,960

4709234,12,200,960

4709332,24,196,936

4709383,12,196,960

4709482,12,192,952

4709532,12,192,952

4709581,4,200,952

4709680,12,196,948

4709730,12,196,948

4709828,20,200,944

4709879,8,204,948

4709927,8,204,948

4710026,8,200,948

4710075,12,200,952

4710174,12,200,944

4710224,12,200,944

4710274,12,196,948

4710373,12,196,948

4710423,8,204,952

4710521,12,200,956

4710572,12,200,956

4710670,12,200,944

4710721,8,200,952

4710769,8,200,952

4710867,20,204,956

4710918,12,204,948

4711017,16,196,940

4711067,16,196,940

4711116,12,200,948

4711216,12,204,940

4711266,12,204,940

4711364,8,204,952

4711414,8,196,936

4711462,8,196,936

4711561,16,196,956

4711612,12,200,952

4711710,12,200,952

4711760,12,196,948

4711860,12,200,944

4711910,12,200,944

4711959,20,200,940

4712058,16,196,948

4712109,16,196,948

4712207,8,196,940

4712257,12,204,948

4712306,12,204,948

4712404,4,200,948

4712454,8,200,944

4712552,12,200,948

4712602,12,200,948

4712651,12,192,960

4712751,8,200,944

4712800,8,200,944

4712898,8,200,948

4712948,8,192,952

4713046,8,192,952

4713096,12,204,940

4713145,12,204,940

4713244,12,200,944

4713294,12,200,944

4713393,12,200,944

4713444,12,200,944

4713493,12,204,964

4713591,12,196,948

4713641,12,196,948

4713740,8,192,948

4713790,8,196,948

4713888,20,204,940

4713938,20,204,940

4713988,12,200,952

4714086,12,196,944

4714137,12,196,944

4714235,12,196,952

4714287,12,200,956

4714335,12,200,956

4714434,12,196,952

4714484,12,196,952

4714584,12,196,952

4714634,8,200,952

4714683,8,200,952

4714780,4,200,944

4714830,8,200,944

4714928,12,192,956

4714979,12,192,956

4715077,8,200,952

4715126,8,208,952

4715175,8,208,952

4715273,8,192,940

4715323,8,200,956

4715421,8,200,948

4715470,8,200,948

4715520,12,196,952

4715618,12,196,952

4715669,8,200,956

4715766,12,200,952

4715816,12,200,952

4715916,16,204,948

4715966,12,212,948

4716015,12,212,948

4716114,16,196,956

4716165,12,200,944

4716264,16,200,956

4716314,16,200,956

4716363,16,200,960

4716462,12,208,960

4716513,12,208,960

4716611,16,200,944

4716661,12,204,956

4716710,12,204,956

4716810,12,200,948

4716860,16,196,948

4716959,16,196,948

4717009,16,204,952

4717059,16,204,952

4717157,4,200,948

4717207,16,196,956

4717305,24,196,948

4717357,24,196,948

4717455,4,196,964

4717504,4,204,952

4717553,4,204,952

4717651,16,204,956

4717702,8,212,960

4717800,16,200,956

4717850,16,200,956

4717999,20,204,948

4718050,20,204,948

4718148,16,200,948

4718199,28,200,956

4718247,28,200,956

4718347,8,200,948

4718397,8,200,948

4718495,16,192,948

4718545,8,200,956

4718644,16,204,960

4718694,16,204,960

4718743,8,208,936

4718840,12,208,960

4718892,12,208,960

4718990,20,208,948

4719040,8,196,948

4719089,8,196,948

4719187,16,196,948

4719238,4,196,952

4719336,16,196,948

4719386,16,196,948

4719435,16,204,960

4719534,12,200,960

4719585,12,200,960

4719683,16,196,964

4719733,16,196,964

4719782,16,204,948

4719882,12,196,948

4719932,12,196,948

4720031,12,196,956

4720081,4,208,940

4720180,16,200,940

4720230,16,200,940

4720279,12,188,936

4720377,16,200,944

4720429,16,200,944

4720527,8,200,948

4720576,8,204,948

4720625,8,204,948

4720723,12,208,956

4720774,16,208,956

4720873,8,192,948

4720923,8,192,948

4721072,4,208,944

4721121,12,192,944

4721220,8,192,940

4721270,8,192,940

4721368,4,196,952

4721418,20,204,948

4721467,20,204,948

4721565,16,200,952

4721616,16,200,944

4721715,16,204,952

4721766,16,204,952

4721814,28,200,940

4721913,4,196,940

4721964,4,196,940

4722062,12,196,948

4722112,12,196,948

4722161,12,196,948

4722260,12,192,952

4722311,12,212,948

4722460,16,204,948

4722511,16,204,948

4722610,8,204,952

4722659,20,200,948

4722758,12,200,952

4722808,12,200,952

4722908,12,208,952

4722958,16,200,944

4723007,16,200,944

4723105,8,200,956

4723155,12,208,956

4723254,12,208,944

4723305,12,208,944

4723354,20,192,960

4723452,12,196,944

4723503,12,196,944

4723601,8,196,956

4723651,16,200,952

4723700,16,200,952

4723800,12,200,960

4723850,12,200,960

4723948,8,192,932

4723998,4,200,956

4724096,12,188,952

4724147,12,188,952

4724195,16,200,952

4724294,16,196,948

4724344,16,196,948

4724443,0,204,944

4724493,8,200,960

4724541,8,200,960

4724639,12,204,944

4724690,16,192,944

4724789,8,196,952

4724839,8,196,952

4724937,12,200,948

4725038,8,200,960

4725136,12,200,948

4725187,12,200,948

4725285,12,196,956

4725337,12,196,948

4725386,12,196,948

4725484,12,200,944

4725534,8,192,964

4725633,12,196,948

4725683,12,196,948

4725732,8,196,952

4725830,12,196,960

4725880,12,196,960

4725979,16,204,956

4726030,12,200,956

4726079,12,200,956

4726177,20,192,948

4726227,12,200,964

4726327,8,204,956

4726377,8,204,956

4726474,0,212,944

4726524,0,212,944

4726573,4,200,948

4726671,4,204,956

4726721,4,204,956

4726819,12,204,948

4726870,12,200,952

4726919,12,200,952

4727017,4,196,948

4727067,4,196,948

4727164,4,196,964

4727215,4,196,964

4727313,8,204,956

4727362,8,200,952

4727411,8,200,952

4727510,16,196,948

4727560,8,200,948

4727658,8,200,948

4727707,12,196,948

4727756,12,196,948

4727856,12,196,956

4727906,16,200,952

4728005,12,200,948

4728055,12,200,948

4728154,4,200,948

4728204,4,196,952

4728252,4,196,952

4728350,8,192,944

4728400,8,204,956

4728498,12,196,944

4728548,12,196,944

4728597,16,200,956

4728696,4,196,952

4728747,4,196,952

4728845,12,196,952

4728895,12,196,952

4728944,12,196,948

4729042,8,204,948

4729093,8,204,948

4729191,8,204,948

4729240,8,200,952

4729338,12,200,960

4729389,12,200,960

4729438,16,200,952

4729537,12,196,948

4729587,12,196,948

4729687,12,200,956

4729737,16,204,948

4729786,16,204,948

4729884,8,196,948

4729934,16,196,952

4730033,12,200,944

4730083,12,200,944

4730182,16,196,956

4730232,16,196,956

4730281,8,200,952

4730380,16,200,948

4730430,16,200,948

4730528,12,192,944

4730579,8,196,964

4730628,8,196,964

4730726,16,200,952

4730776,8,200,960

4730874,12,200,956

4730925,12,200,956

4730974,16,212,956

4731073,20,204,956

4731123,20,204,956

4731223,12,200,960

4731273,4,200,948

4731370,12,196,952

4731421,12,196,952

4731470,4,204,948

4731568,4,204,948

4731618,4,200,952

4731715,16,196,952

4731766,16,196,952

4731815,4,196,952

4731913,8,200,956

4731963,8,200,956

4732060,8,208,960

4732110,16,200,956

4732210,12,200,964

4732260,12,200,964

4732309,12,200,952

4732408,12,204,944

4732459,12,204,944

4732557,12,204,952

4732608,4,196,956

4732656,4,196,956

4732754,16,200,944

4732805,16,200,944

4732904,12,200,956

4732954,12,200,952

4733003,12,200,952

4733103,12,200,952

4733153,4,196,960

4733250,12,200,956

4733301,12,200,956

4733350,16,212,944

4733449,4,196,948

4733499,4,196,948

4733597,16,200,948

4733647,4,204,956

4733746,20,208,952

4733796,20,208,952

4733845,8,200,940

4733943,12,196,948

4733993,12,196,948

4734092,16,200,952

4734143,16,200,952

4734192,16,200,952

4734290,8,200,944

4734341,8,200,944

4734439,20,200,960

4734489,12,204,956

4734538,12,204,956

4734637,8,196,952

4734687,16,204,944

4734786,8,196,948

4734835,8,196,948

4734934,20,204,960

4734985,8,200,952

4735033,8,200,952

4735131,12,192,952

4735181,20,200,956

4735281,8,196,952

4735331,8,196,952

4735379,12,200,944

4735478,12,200,944

4735528,12,200,948

4735627,20,188,952

4735678,20,188,952

4735776,20,196,956

4735827,16,196,956

4735876,16,196,956

4735975,4,192,960

4736024,20,208,956

4736123,8,204,952

4736174,8,204,952

4736222,12,200,956

4736321,8,196,948

4736370,8,196,948

4736468,8,196,956

4736519,16,204,952

4736568,16,204,952

4736666,8,204,952

4736715,8,204,952

4736814,16,204,956

4736865,12,200,956

4736963,4,196,952

4737013,4,196,952

4737061,4,204,956

4737160,12,200,952

4737210,12,200,952

4737309,12,200,952

4737359,8,200,960

4737408,8,200,960

4737506,16,208,948

4737557,12,196,948

4737655,12,200,956

4737707,12,200,956

4737756,20,200,936

4737854,12,200,948

4737904,12,200,948

4738003,12,200,952

4738054,12,200,952

4738153,16,196,952

4738203,16,196,952

4738252,16,196,952

4738352,12,200,952

4738402,12,196,956

4738500,12,188,952

4738551,12,188,952

4738600,16,200,948

4738699,12,196,956

4738749,12,196,956

4738847,4,200,956

4738897,4,200,940

4738947,4,200,940

4739044,8,196,956

4739094,12,204,948

4739192,20,200,952

4739244,20,200,952

4739342,16,196,944

4739393,8,200,952

4739441,8,200,952

4739538,8,192,948

4739589,8,192,948

4739687,8,204,956

4739737,16,200,952

4739785,16,200,952

4739885,16,204,948

4739935,12,192,948

4740084,8,204,956

4740134,8,188,956

4740233,12,200,948

4740283,12,200,948

4740382,12,196,952

4740432,16,196,948

4740531,12,200,944

4740582,12,200,944

4740631,8,204,956

4740728,8,204,956

4740779,16,200,956

4740877,12,200,952

4740928,12,200,952

4740977,20,196,948

4741075,12,200,960

4741126,12,200,960

4741225,16,204,940

4741275,16,196,952

4741324,16,196,952

4741423,8,196,944

4741473,16,196,940

4741572,16,196,964

4741622,16,196,964

4741721,20,204,952

4741772,12,200,960

4741821,12,200,960

4741919,8,200,944

4741968,12,192,952

4742068,12,196,956

4742118,12,196,956

4742167,12,196,956

4742266,16,204,944

4742317,12,200,944

4742415,16,192,948

4742466,16,192,948

4742515,16,204,948

4742614,16,192,952

4742664,16,192,952

4742763,8,192,964

4742812,4,196,948

4742861,4,196,948

4742960,12,196,952

4743010,16,204,952

4743109,8,200,952

4743158,8,200,952

4743257,16,208,956

4743308,8,200,944

4743356,8,200,944

4743454,12,204,956

4743504,12,204,956

4743603,12,204,956

4743654,8,192,956

4743702,8,192,956

4743800,12,192,956

4743851,12,200,952

4743950,16,204,956

4744000,16,204,956

4744049,12,208,948

4744148,12,196,956

4744199,12,196,956

4744298,12,184,944

4744348,8,200,956

4744445,16,196,944

4744497,16,196,944

4744546,12,192,948

4744644,12,204,960

4744694,12,204,960

4744793,8,204,956

4744843,8,204,956

4744892,12,192,944

4744990,16,200,948

4745040,16,200,948

4745140,12,204,948

4745190,8,204,944

4745239,8,204,944

4745337,16,196,944

4745388,16,204,948

4745487,16,200,952

4745586,20,204,956

4745687,16,200,940

4745738,16,200,940

4745836,8,192,964

4745885,16,200,956

4745985,4,204,948

4746035,4,204,948

4746083,16,196,948

4746182,16,196,948

4746232,16,204,944

4746332,16,208,944

4746382,16,208,944

4746431,16,196,956

4746529,4,200,944

4746579,4,200,944

4746678,20,200,952

4746728,8,196,964

4746777,8,196,964

4746875,12,200,952

4746926,8,204,952

4747024,16,200,956

4747074,16,200,956

4747172,8,204,964

4747223,4,204,948

4747271,4,204,948

4747369,12,196,948

4747420,12,200,952

4747518,12,200,952

4747569,20,196,952

4747618,20,196,952

4747717,20,200,952

4747767,20,196,952

4747867,4,204,960

4747916,4,204,960

4748015,16,200,948

4748065,12,196,948

4748114,12,196,948

4748213,8,196,968

4748263,16,204,960

4748361,12,204,948

4748411,12,204,948

4748461,16,204,952

4748560,8,196,952

4748610,8,196,952

4748708,12,200,960

4748759,12,200,952

4748808,12,200,952

4748906,12,204,948

4748957,12,204,948

4749056,12,200,944

4749107,12,196,952

4749156,12,196,952

4749254,8,192,948

4749303,8,200,948

4749402,16,204,956

4749452,16,204,956

4749550,4,204,968

4749600,16,200,964

4749649,16,200,964

4749748,8,196,948

4749798,20,196,940

4749896,16,196,948

4749947,16,196,948

4749996,8,200,956

4750094,4,200,952

4750144,4,200,952

4750241,16,204,956

4750292,16,204,956

4750391,8,196,948

4750440,4,200,944

4750489,4,200,944

4750587,12,196,960

4750638,12,200,944

4750737,4,192,956

4750786,4,192,956

4750835,8,204,956

4750932,16,192,948

4750984,16,192,948

4751133,20,196,948

4751183,20,196,948

4751283,16,200,952

4751333,12,192,948

4751432,12,200,940

4751482,12,200,940

4751532,12,200,940

4751631,12,192,944

4751681,12,200,944

4751779,8,204,948

4751830,8,204,948

4751928,12,200,944

4751979,12,192,952

4752027,12,192,952

4752126,20,200,944

4752177,12,200,944

4752276,12,200,948

4752326,12,200,948

4752375,12,192,960

4752475,12,204,932

4752525,12,204,932

4752623,20,200,944

4752674,20,200,952

4752723,20,200,952

4752822,12,204,952

4752872,12,204,964

4752971,12,204,964

4753021,8,204,956

4753120,12,196,944

4753170,12,196,944

4753219,16,204,952

4753318,8,204,956

4753368,8,204,956

4753466,12,200,948

4753517,20,200,956

4753566,20,200,956

4753665,16,188,936

4753715,12,204,944

4753814,8,204,956

4753864,8,204,956

4753912,16,196,948

4754012,16,196,948

4754062,16,196,948

4754161,12,200,960

4754211,20,192,944

4754260,20,192,944

4754359,12,192,944

4754410,12,192,944

4754508,16,204,952

4754558,12,196,944

4754658,16,196,948

4754708,16,196,948

4754757,8,200,952

4754855,16,196,952

4754906,16,196,952

4755005,16,200,944

4755055,8,192,940

4755103,8,192,940

4755202,8,204,944

4755252,8,196,944

4755349,16,204,948

4755399,16,204,948

